Id,Title,Zip,Town,Price,Surface,NumberOfRooms,Description
8255689,Maison,1620,Drogenbos,475000,216,4,Maison unifamiliale
8238641,Maison,1620,Drogenbos,485000,250,5,Maison
8259623,Maison,1620,Drogenbos,345000,120,3,SOUS OPTION - Belle maison 2 façades / Rue au Bois / Drogenb
8271695,Maison,1620,Drogenbos,345000,140,4,"Belle maison 2 façades. 154 rue Kuiken Drogenbos, limite ..."
7961356,Maison,1630,Linkebeek,625000,200,4,Maison 4 chambres idéalement située
7936313,Maison,1630,Linkebeek,589000,200,4,Magnifique Maison 4CH à 2 minutes d'Uccle!
8208450,Maison,1630,Linkebeek,998000,299,4,Superbe maison d'architecte 4 chambres / 3 sdb
8299734,Maison,1630,Linkebeek,498000,180,4,Belle maison 4 chambres de 2002 à vendre à Linkebeek
8189293,Villa,1630,Linkebeek,1600000,500,5,"Vallée des Artistes, élégante villa dans un parc privé."
8195539,Villa,1630,Linkebeek,1050000,400,6,"Vallée des Artistes, magnifique demeure dans un parc privé."
8254200,Maison,1630,Linkebeek,400000,110,3,Maison
8260364,Maison,1630,Linkebeek,375000,165,3,"Maison unifamiliale avec jardin, rénovée avec goût, située à"
8016776,Villa,1630,Linkebeek,1750000,380,4,Villa de style moderniste
8199244,Villa,1630,Linkebeek,740000,215,5,Dans une rue calme et boisée a proximité de toutes les ...
8132134,Maison,1630,Linkebeek,35000,3,3,Maison 3 façades en vente VIAGER OCCUPE
8087398,Maison,1630,Linkebeek,305000,180,3,Immo Pické biedt U deze ruime op te frissen en centraal gelegen ...
7769015,Villa,1630,Linkebeek,485000,225,4,Goed onderhouden en instapklare villa gelegen in de nabijheid ...
7912363,Villa,1630,Linkebeek,1100000,250,4,Superbe terrain de +/- 50a avec maison à rénover en profonde
8178630,Maison,1630,Linkebeek,365000,200,3,Maison 3 chambres avec beau jardin
8262638,Maison,1630,Linkebeek,1750000,380,4,VALLEE DES ARTISTES – SPECTACULAIRE VILLA MODERNISTE
8306766,Villa,1180,Uccle,1390000,370,5,"Belle villa de 2005 avec piscine, sauna, 5 chambres, jardin"
8135789,Villa,1180,Uccle,755000,190,4,Villa 4F dans clos calme - votre campagne en ville
8163680,Villa,1180,Uccle,1195000,278,4,Villa dans clos privé près du Lycée Français
8256227,Maison,1180,Uccle,1590000,292,5,INFOS & VISITES 7/7 - RAVISSANTE MAISON DE CHARME
8259867,Maison,1180,Uccle,1750000,260,4,INFOS & VISITES 7/7 - MAGNIFIQUE MAISON AU PRINCE D'ORANGE
8113900,Maison,1180,Uccle,2150000,580,5,Uccle - Quartier Observatoire - Grande villa 5 chambres
8046887,Bien exceptionnel,1180,Uccle,2850000,450,4,MOLIERE. Grande maison de Maître
8040849,Maison bel-étage,1180,Uccle,429000,183,3,Maison Bel étage 3 chambres + garage + jardin
7928218,Maison de Maître,1180,Uccle,990000,426,4,Superbe maison de maître avec jardin - poss. 3 garages/box
8032903,Maison,1180,Uccle,1649000,390,4,Maison Architecte-5 min à pied de la maison communale Uccl
8182438,Villa,1180,Uccle,675000,138,3,niché au coeur d'un parc privatif proche du quartier du Glob
8303804,Maison,1180,Uccle,490000,160,4,Lumineuse maison 4/5 chambres avec jardin dans rue calme!
8037193,Maison,1180,Uccle,670000,220,4,Maison de charme rénovée avec 4 chambres et jardin
8113179,Maison,1180,Uccle,870000,306,6,Très belle maison 3 façades à Uccle
8306490,Maison,1180,Uccle,890000,276,6,MAISON DE CARACTERE de  300M BRUTS - 6CH - JARDIN - PARKING
8257587,Maison,1180,Uccle,399000,170,3,Belle maison 3ch avec jardin- à 2 pas de la Place Communale
8266276,Maison,1180,Uccle,690000,230,5,Splendide maison 5CH totalement rénovée - Quartier St-Job
8028335,Maison,1180,Uccle,975000,300,3,Charmante maison 3 façades rénovée avec goût
8275193,Villa,1180,Uccle,1045000,320,5,Charmante villa avec 5 chambres à couchers sur un terrain de
8185580,Maison de Maître,1180,Uccle,1250000,325,5,Maison de charme avec garage
8155068,Maison,1180,Uccle,585000,200,6,SOLD - Ravissante maison 6 CH - jardin/Garage
7664953,Maison bel-étage,1180,Uccle,749000,220,4,Magnifique Maison à deux pas de la Place Saint-Job au calme.
8297616,Maison,1180,Uccle,790000,230,3,CAVELL/MONTJOIE SUPERBE MAISON 230M² 3CH+ATELIER JARDIN
8306492,Maison,1180,Uccle,670000,180,4,"Lycée français, maison 3 façades  183 m, 4 chambres ,jardin"
6720797,Les Promenades d'Uccle (m - projet de 4 unités,1180,Uccle,,204,5,Prox. Lycée français
8165351,Bien exceptionnel,1180,Uccle,5400000,800,6,Superbe propriété avec piscine intérieure - Quartier Floride
8301665,Bien exceptionnel,1180,Uccle,1600000,550,11,Splendide propriété sur 22 ares
8203897,Maison,1180,Uccle,1395000,450,5,Molière-Maison de maître -450m2-Jardin et Garage à prox
7836900,Maison,1180,Uccle,2485000,405,7,Montjoie - Belle demeure à Uccle avec jardin et garage!
8300819,Maison,1180,Uccle,675000,200,5,Uccle - A 2 minutes à pied du Parvis Saint-Pierre
8302579,Maison,1180,Uccle,620000,185,4,"Vivier d'Oie - maison unifamiliale neuve, 185m, 4 ch, 3 sdb,"
8305879,Villa,1180,Uccle,999000,313,6,VILLA 3 F AVEC 15 PANNEAUX PHOTOS.
8176465,Maison,1180,Uccle,380000,144,3,"Maison avec garage, jardin, 3 ch, rue calme, Uccle-Stalle"
8091354,Maison,1180,Uccle,675000,186,3,De Fré/Saturne û Jolie maison avec jardin Sud
8167161,Maison de Maître,1180,Uccle,1250000,450,5,"W.Churchill maison de Maître, jardin et terrasse plein sud !"
8149963,Maison de Maître,1180,Uccle,1875000,500,5,"Molière, Hôtel de Maître d'exception avec jardine et parking"
8238273,Villa,1180,Uccle,2750000,500,5,TRES BELLE VILLA CONTEMPORAINE A L'OBSERVATOIRE
8209652,Maison,1180,Uccle,5400000,950,6,Uccle I Bois de la Cambre
8213209,REPOS - projet de 2 unités,1180,Uccle,,292,5,"Grandes et lumineuses maisons, quartier Dieweg"
8239884,Immeuble à appartements,1180,Uccle,795000,320,8,Immeuble de rapport à Uccle 5 unités
8302655,Maison,1180,Uccle,6800000,1100,5,Uccle I Prince d'Orange
8239778,Maison,1180,Uccle,790000,361,6,"Sous-offre !!!!!! Molière/VDK, belle maison de  361 m bruts,"
8227698,Maison,1180,Uccle,925000,210,4,SOUS COMPROMIS !!! Maison rénovée au Fort Jaco
8068438,Maison de Maître,1180,Uccle,990000,426,4,Maison de Maître - Quartier Coghen
7921685,Maison de Maître,1180,Uccle,990000,426,3,UCCLE : Coghen Maison de Maître 3ch + terr + jard + gar
8132242,Maison,1180,Uccle,1050000,320,5,"Avenue Molière, MAISON BI-FAMILIALE avec GARAGE de 320 m² su"
7995974,Maison,1180,Uccle,1399000,400,6,PRESTIGIEUSE VILLA 4 FACADES
8223895,Villa,1180,Uccle,2150000,349,5,"Superbe villa de style ""Art Déco"" - quartier Prince d'Orange"
8203882,Bien exceptionnel,1180,Uccle,2390000,750,8,2 spacieuses maisons 3 façades dans le quartier Prince d'Ora
7101597,Villa,1180,Uccle,2750000,500,7,Somptueuse Villa avec piscine sur terrain 26a SUD
8032917,Villa,1180,Uccle,3950000,750,6,Villa Classique contemporaine avec piscine intérieure
8126571,Maison,1180,Uccle,675000,188,3,Les Closeries du Verrewinkel - Quartier Prince d'Orange
8126695,Maison,1180,Uccle,710000,191,4,Les Closeries du Verrewinkel - Quartier Prince d'Orange
8297236,Maison,1180,Uccle,1350000,450,5,MOLIERE / LONGCHAMPS: Maison 5ch. + Jardin
8186719,Maison,1180,Uccle,580000,150,4,Maison 2 façades à rénover au Fort Jaco.
8298774,Maison,1180,Uccle,335000,150,3,Maison 3 façades avec garage et jardin!
7702830,Villa,1180,Uccle,2450000,557,5,Villa neuve au Fort Jaco
8077648,Maison,1180,Uccle,400000,88,3,"SOUS COMPROMIS! Quartier Saint-Job, proximité Lycée Français"
8209386,Maison,1180,Uccle,575000,190,3,Quartier Coghen - Maison unifamiliale + partie indépendante/
8241110,Maison,1180,Uccle,750000,292,5,"Grandes et lumineuses maisons, quartier Dieweg"
8198754,Villa,1180,Uccle,835000,200,4,Lumineuse villa 3 façades dans le quartier du Dieweg
8032900,Maison,1180,Uccle,900000,166,3,Uccle - Dieweg - Maison 3 chambres sur un terrain de 9a 35ca
8075668,Maison,1180,Uccle,935000,265,4,SOUS COMPROMIS à 250 m de l'entrée du lycée français
8129195,Maison,1180,Uccle,1290000,350,4,Uccle I Place Brugmann
8032892,Maison,1180,Uccle,1490000,500,4,UCCLE IMMEUBLE MIXTE RESIDENTIEL/BUREAU
8081410,Villa,1180,Uccle,1550000,600,6,Villa de prestige au Vivier d'Oie
7798934,Maison,1180,Uccle,1625000,485,6,Villa - quartier De Fré
7653855,Villa,1180,Uccle,1650000,400,6,Uccle I Prince d'Orange
7653853,Maison,1180,Uccle,1650000,550,5,Uccle I Prince d'Orange
8285991,Villa,1180,Uccle,1750000,330,4,"Kamerdelle/Observatoire, villa 4 chambres de  400 m bruts av"
8214696,Villa,1180,Uccle,1765000,543,6,Prince d'Orange - Villa contemporaine
8224134,Maison,1180,Uccle,2150000,320,4,Maison des années 30 rénové - 320m2- 23 ares
8223915,Villa,1180,Uccle,2150000,350,4,Quartier Prince d'Orange belle villa de caractère sise sur +
8170913,Villa,1180,Uccle,2450000,360,4,Splendide villa proche du Fort Jaco
8082920,Villa,1180,Uccle,2650000,590,3,UCCLE - Fort Jaco - Superbe Villa Serra di Migni à rénover
7890189,Villa,1180,Uccle,4250000,662,6,PRINCE D'ORANGE DEMEURE DE GRAND CHARME
8183822,Villa,1180,Uccle,5400000,800,5,DANS LE COEUR DU QUARTIER FLORIDE SUBERBE VILLA
8243405,Maison,1180,Uccle,575000,195,4,Maison à rénover dans le quartier prisé de la Place Brugmann
8105072,Maison,1180,Uccle,1095000,319,4,Uccle - Fort Jaco - Villa de caractère 4 chambres Jardin
8159744,Villa,1180,Uccle,1125000,217,3,Quartier du Fort-Jaco - villa contemporaine
8159743,Villa,1180,Uccle,1550000,298,4,Quartier du Fort Jaco superbe villa contemporaine
6768678,Villa,1180,Uccle,2350000,550,5,Superbe hôtel particulier dans le quartier de l'Observatoire
8291773,Maison de Maître,1180,Uccle,1395000,490,5,"Quartier Molière, maison de caractère  490 m - jardin - gara"
8296216,Villa,1180,Uccle,745000,190,5,"Quartier Fort-Jaco, lumineuse maison 3 façades.  Celle-ci se ..."
8044873,Maison,1180,Uccle,2495000,500,4,Uccle I Prince d'Orange
7930176,Maison,1180,Uccle,2750000,700,4,Uccle I Observatoire
8184551,Maison,1180,Uccle,620000,185,4,Magnifique maison au coeur d'Uccle !
8169705,Maison,1180,Uccle,445000,175,3,Maison bel-étage dans le quartier Calvoet et proche de toute
8238306,Maison,1180,Ukkel,565000,226,4,Magnifique maison spacieuse et haut de gamme !
8160485,Maison,1180,Uccle,749000,185,4,Maison
8164758,Maison,1180,Uccle,849500,4,4,Très belle villa dans le quartier du Prince d'Orange
8245422,Villa,1180,Uccle,1690000,255,5,Observatoire  très belle villa contemporaine
8164917,"""Moulin Blanc"" Villas - projet de 3 unités",1180,Uccle,,138,3,proches du quartier du Globe et du parc de Wolvendael
8300830,Bien exceptionnel,1180,Uccle,1950000,460,5,Quartier Lepoutre - Maison de Maître
8304972,Maison de Maître,1180,Uccle,740000,300,5,A VENDRE -  UCCLE - à proximité du parc Wolvendael - Superbe ...
8243818,Maison,1180,Uccle,540000,170,4,Maison UNIFAMILIALE
8163197,Villa,1180,Uccle,849500,276,4,Aubepines
8249260,Maison,1180,Uccle,975000,250,4,Villa à rénover quartier Prince d'Orange
6867041,Villa,1180,Uccle,1625000,485,4,Splendide VILLA de 1922 (4ch/bur/4SDB) entièrement rénovée a
8095052,Villa,1180,Uccle,2450000,5,5,Villa élégante Prince d'Orange
8105832,Villa,1180,Uccle,2750000,483,5,"Observatoire, villa prestigieuse ± 483 m²  - 5 chambres - 4"
8304268,Villa,1180,Uccle,2400000,380,5,"Uccle, havre de paix"
8271572,Maison,1180,Uccle,350000,130,3,Maison entièrement rénovée avec cour !
8198141,Maison,1180,Uccle,495000,150,4,Maison
8163690,Maison,1180,Uccle,525000,211,5,Maison trois façades avec jardin
8278861,Maison,1180,Uccle,585000,144,3,Charmante maison 3 chambres - Prince d'Orange
8168058,Maison,1180,Uccle,650000,235,5,-- COMPROMIS -- Maison coup de coeur à Uccle
8095069,Maison,1180,Uccle,695000,220,3,Magnifique loft lumineux au calme
7350122,Villa,1180,BRUXELLES,1395000,650,7,"Au Fort Jaco, grande villa moderne avec piscine intérieure"
8123566,Villa,1180,Uccle,1850000,450,4,ZADA PROPERTIES: Observatoire. Villa d'exception avec jardin
7729883,Maison,1180,Uccle,2650000,497,6,Uccle I Bois de la Cambre
8017150,Villa,1180,Uccle,2995000,800,6,Prince d'Orange/Forêt de Soignes pour amateur de bien-être s
7950062,Villa,1180,Uccle,2995000,800,7,Uccle I Prince d'Orange
7653830,Villa,1180,Uccle,3395000,900,6,Uccle I Quartier Leopold Club
7653808,Maison,1180,Uccle,4250000,1035,6,Uccle I Prince d'Orange
8302518,Villa,1180,Uccle,1350000,300,6,"Quartier Prince d'Orange, superbe maison sise sur un terrain de ..."
8212942,Maison,1180,BRUXELLES,835000,320,4,"SAINT-JOB - MAISON 320 m² superbe DESIGN 4 CH, GAR, JARDIN"
8277492,Maison de Maître,1180,Uccle,1090000,350,6,Maison de Maître avec permis pour maison de rapport
8192333,Maison,1180,Uccle,1650000,300,4,Uccle I De Fré
7530190,Maison,1180,Uccle,1950000,500,5,PRESTIGIEUSE MAISON DE MAITRE !!!
8032374,Maison,1180,Uccle,2450000,557,5,Villa Neuve basse énergie en plein coeur du Fort-Jaco
7712116,Villa,1180,Uccle,2450000,522,5,QUARTIER FORT JACO VILLA CONTEMPORAINE
8227733,Maison,1180,Uccle,750000,240,4,Grande maison neuve 4 chambres au Dieweg.
8278817,Villa,1180,Uccle,755000,190,4,UCCLE - LYCEE FRANCAIS/KAUWBERG - VILLA 4 CH JARDIN GARAGE
4967073,Villa,1180,Uccle,1395000,600,6,Spacieuse villa familiale 6 ch avec piscine couverte et conc
8032924,Villa,1180,Uccle,2300000,430,6,Villa sur le royal Léopold club
7828096,Villa,1180,Uccle,2350000,530,5,Charmante villa classique idéalement située
7653868,Villa,1180,Uccle,2350000,470,4,Uccle I Prince d'Orange
8181087,Villa,1180,Uccle,2950000,1225,7,UCCLE PRINCE D' ORANGE PORPRIETE sur 29 ares
8131374,Villa,1180,BRUXELLES,4250000,662,5,"Prince d'Orange, splendide demeure tot. rénovée sise dans un"
8294317,Maison,1180,Uccle,995000,200,4,Lumineuse et belle maison 3 façades quartier Prince d'Orange
8044878,Villa,1180,Uccle,1125000,237,3,Uccle I Fort Jaco
7262177,Villa,1180,Uccle,1550000,290,3,Quartier Eglantiers  belle villa en cours de finition
7538082,Maison,1180,Uccle,2300000,460,7,ERRERA  BELLE MAISON STRUCTUREE AVEC ASCENSEUR
7693389,Villa,1180,BRUXELLES,4250000,670,5,"Prince d'Orange, superbe propriété de charrme avec étang et"
8292678,Villa,1180,Uccle,2300000,430,6,A proximité du Léopold club grande villa
8258675,Maison,1180,Uccle,449000,162,4,!! SOUS-OPTION !! A RENOVER - MAISON UNIFAMILIALE DE +-162m²
8260146,Maison,1180,Uccle,895000,280,4,UCCLE CHURCHILL/BRUGMANN  MAISON CONTEMPORAINE EN CARRE GD P
8179019,Maison de Maître,1180,Uccle,1050000,320,5,"Quartier Molière belle maison de maître de +/- 320 m2, gar e"
8241008,Villa,1180,Uccle,1150000,280,4,Villa proche du Racing
8190761,Villa,1180,Uccle,1485000,338,5,Dans le quartier de l'Observatoire agréable villa
8208130,Maison de Maître,1180,Uccle,1490000,350,6,"A découvrir, magnifique propriété située au Fort- Jaco. Le bien ..."
7608850,Villa,1180,Uccle,1650000,450,5,DANS SPLENDIDE SITE DE VERDURE  VILLA CLASSIQUE
7842864,Villa,1180,Uccle,1750000,598,5,Ecole EUR Uccle VILLA 600m² 11ares VENTE DE SOCIETE PATRIMON
8179049,Villa,1180,Uccle,2350000,330,5,BIEN EXCEPTIONNEL FACE BOIS DE LA CAMBRE
8203497,Bien exceptionnel,1180,Uccle,2390000,750,8,Villa avec 2 logements au Prince d'Orange
8036924,Maison,1180,Uccle,2990000,700,4,Uccle I Prince d'Orange
6353707,Villa,1180,Uccle,3395000,650,6,DANS LE QUARTIER PRIVILEGIE ERRERA
7971123,Maison,1180,Uccle,3490000,610,5,Uccle I Prince d'Orange
7822241,Bien exceptionnel,1180,Uccle,3950000,750,7,Propriété coup de coeur avec piscine intérieure
8289987,Maison,1180,Uccle,445000,145,4,Maison 3 façades à rénover dans le quartier du Vivier d'Oie.
8044582,Maison,1180,Uccle,620000,184,4,MAISON (4ch/3sdb) neuf de 184m² avec JARDIN et GARAGE
7768616,Maison,1180,Uccle,620000,219,4,Maison Place St Job
7993299,MOULIN BLANC - projet de 3 unités,1180,Uccle,,138,3,Nouveau projet à Uccle | Villas 3 chambres
8216978,Maison de Maître,1180,Uccle,1290000,450,5,Maison De Maître à Vendre à Uccle
8293878,Maison,1180,Uccle,2500000,350,7,Propriété unique quartier Sorbiers !
7994969,Maison,1180,Uccle,975000,260,4,Superbe maison de caractère
8044875,Villa,1180,Uccle,1550000,298,3,Uccle I Fort Jaco
8027452,Villa,1180,Uccle,3450000,652,6,Fort Jaco belle propriété de caractère
7980749,Maison,1180,Uccle,585000,247,3,Maison 3 faç. de ± 274m² - terr. - jard. - garage
8185845,Maison,1180,Uccle,995000,200,3,Quartier Floride ravissante maison avec jardin
8286021,Maison,1180,Uccle,1750000,330,4,Villa dans le quartier de lobservatoire en terrain de fond a
7698505,Maison,1180,Uccle,1900000,300,3,Uccle I Kamerdelle
7737461,Villa,1180,Uccle,2450000,450,5,BELLE VILLA CLASSIQUE AVEC MAGNIFIQUE JARDIN PLEIN SUD
7357241,Maison de Maître,1180,Uccle,2550000,460,7,PROX PLACE BRUGMANN ELEGANT HOTEL DE MAITRES
8044879,Villa,1180,Uccle,2650000,480,3,Uccle I Fort Jaco
8102958,Maison,1180,Uccle,2750000,400,5,Uccle I Hamoir
8279206,Maison,1180,Uccle,425000,180,3,Maison bel étage construite en 2012
8069872,Maison,1180,Uccle,670000,202,5,Charmante maison 5 chambres avec garages et jardin SUD
7366357,Maison,1180,Uccle,1495000,345,5,Magnifique maison de caractère - Quartier Prince d'Orange
8049999,Villa,1180,BRUXELLES,2990000,400,5,"Prince d'Orange, villa alliant élégance, charme et modernité"
8291884,Maison,1180,Uccle,350000,188,3,Maison avec rez commercial
8082594,Maison,1180,Uccle,670000,202,4,Lycée Français / Maison 4 chambres + 1 Bureau + Atelier+ gar
8212066,Villa,1180,Uccle,1550000,400,5,"Fort Jaco, au calme, villa de 400 m² sur 15 ares"
7799067,Maison,1180,Uccle,1625000,500,4,Maison ± 500 m² rénovée sur 10 ares
8128783,Villa,1180,Uccle,1980000,420,5,Floride belle villa sise sur +/- 10 ares
8223609,Villa,1180,Uccle,2400000,580,7,Observatoire très élégante villa 6 chambres et appartement d
8076370,Villa,1180,Uccle,4500000,950,9,QUARTIER MONTJOIE - BELLE VILLA DE CARACTERE 1935
8293876,Maison,1180,Uccle,4250000,350,7,Propriété unique quartier Sorbiers !
8283993,Villa,1180,Uccle,990000,260,6,VENDUE - Spacieuse villa dans le quartier Prince d'Orange
7367029,Villa,1180,Uccle,1495000,345,5,Splendide maison au Prince d'Orange
8130945,Bien exceptionnel,1180,Uccle,1980000,427,5,Sise sur la très belle avenue de la Floride à 2 pas des ...
8197874,Villa,1180,Uccle,2990000,500,5,Villa de prestige
8226352,Maison,1180,Uccle,645000,180,4,STATUAIRES: maison 4 chambres avec jardin + garage
8129129,Maison,1180,Uccle,710000,248,4,Fort-Jaco: Maison unifamiliale neuve
8032382,Maison,1180,Uccle,1550000,298,3,UMaison 3 Façades  de style contemporain
8187164,Villa,1180,Uccle,3500000,5,5,Villa de standing située dans un quartier residentiël
7558011,Villa,1180,Uccle,3500000,1200,9,Sapinière
7734219,Villa,1180,BRUXELLES,3900000,600,6,Superbe propriété de charme de ± 80 ares à Uccle !
7425870,Villa,1180,Uccle,4500000,1150,9,Bois de la Cambre: Somptueuse villa de caractère et sa dépen
8268084,Villa,1180,Uccle,,400,6,villa de caractère
8172769,Maison,1180,Uccle,498000,170,3,SOUS COMPROMIS !!!
8228310,Maison,1180,Uccle,625000,230,6,Maison en bordure de zone verte
8128654,Maison,1180,Uccle,1980000,427,5,Uccle I Hamoir
7466399,Villa,1180,Uccle,1990000,365,5,Villa rénovée contemporain de charme avec piscine.
8231343,Villa,1180,Uccle,2400000,550,6,"Quartier Observatoire, très belle villa lumineuse 5 chambres"
8002051,Autre bien,1180,Uccle,375000,150,3,"Maison parfait état, idéal prof.lib"
8185877,Maison,1180,Uccle,625000,230,6,"Lycée Français, Grande maison 6 chambres très conviviale dan"
8012564,Villa,1180,Uccle,895000,260,5,"VENDU - Prince d'Orange - Villa 5ch sur un terrain de +/- 9,"
8057316,Villa,1180,Uccle,3900000,650,5,Bien de caractère et d'exception
7847002,Maison,1180,Uccle,1550000,298,4,Villa 3 façades neuve
8253975,Maison,1180,Uccle,400000,156,3,SOUS OPTION!! Magnifique maison 3ch
8058117,Bien exceptionnel,1180,Uccle,3900000,600,7,"A l'abris des regards, non loin des transports et des commerces, ..."
7591521,Villa,1180,Uccle,4250000,662,5,Prince d'Orange - Prestigieuse propriété
8250037,Maison,1180,Uccle,975000,250,4,"Idéalement située dans le quartier du Prince d'Orange, maison à ..."
8112965,Maison,1180,Uccle,2950000,775,5,Magnifique propriété avec piscine intérieure
7912367,Maison,1180,Uccle,3900000,5,5,Quartier Observatoire - propriété de 82 ares avec concierger
8195199,Maison,1180,Uccle,350000,154,3,Maison lumineuse avec jardin
8266059,Maison,1180,Uccle,1885000,600,5,UCCLE PARVIS SAINT PIERRE - SUPERBE MAISON DE CARACTERE HORS
7925763,Immeuble à appartements,1180,Uccle,2050000,550,10,!!!SOUS-OPTION!!!SOUS-OPTION!!!SOUS-OPTION!!!UCCLE - Ref: ...
5750433,Villa,1180,Uccle,2750000,450,7,Jolie demeure patricienne début du 20ème siècle sise sur terrain ...
8133312,Maisons à vendre - projet de 8 unités,1180,Uccle,,183,5,Les Closeries du Verrewinkel - Quartier Prince d'Orange
7787100,Maison,1180,Uccle,675000,221,5,Maison 5 chambres
8202323,Maison,1180,Uccle,1790000,375,5,"Magnifique maison de haut standing  3 facades, 5 chambres -"
7413105,Villa,1180,Uccle,2675000,500,5,"Fort-Jaco, splendide villa contemporaine"
8294087,Maison de Maître,1180,Uccle,2100000,430,5,Molière/Guy d'Arezzo - Exceptionnel hôtel de Maître
8259508,Maison,1180,Uccle,625000,324,6,"SOUS COMPROMIS !!! Villa 3 façades à rénover, excellent pote"
8230342,Maison,1180,Uccle,995000,200,4,Maison 4 chambres + bureau
7413103,Villa,1180,Uccle,1550000,300,4,"Fort-Jaco, splendide villa contemporaine en cours de finitio"
7093420,Bien exceptionnel,1180,Uccle,3400000,487,5,"Sur une des avenues les plus recherchées de Bruxelles, l'avenue ..."
8032381,Maison,1180,Uccle,1125000,237,3,Maison 3 Facades entièrement rénovée de style contemporai
8199494,Maison,1180,Uccle,400000,190,4,COMPROMIS EN COURS -  Vanderkindere - Maison 4 Ch + terrasse
7819675,Villa,1180,Uccle,1550000,298,4,Magnifique villa contemporaine au Fort Jaco
7901773,Bien exceptionnel,1180,Uccle,4250000,662,6,Idéalement située dans une rue calme du Prince d'Orange et à ...
8166753,Maison,1180,Uccle,950000,230,3,"Proche de la Place Brugmann, maison de caractère en intérieu"
7901775,Bien exceptionnel,1180,Uccle,3950000,6,6,Prince d'Orange très belle propriété avec piscine intérieure
6769191,projet de 18 unités,1180,Uccle,,3,5,Magnifiques maisons neuves - spacieuses 5 chambres
8308755,Maison,1160,Auderghem,465000,142,3,Très belle maison avec garage et jardin
8248996,Maison,1160,Auderghem,349000,130,3,Charmante maison 3 ch + bureau avec terrasse et jardin
8260187,Maison,1160,Auderghem,799000,210,6,VISITE VIRTUELLE û 6CH ENTRE METRO & CHANT D'OISEAU
8245902,Bien exceptionnel,1160,Auderghem,795000,270,4,Un écrin de lumière et de tranquillité à Auderghem! Splendid
8214476,Maison,1160,Auderghem,1350000,450,6,Val Duchess - Trois Couleurs -- Visite Virtuelle et vidéo di
8197590,Maison,1160,Auderghem,695000,286,4,SOUS-OPTION - rédaction du compromis en cours
8250430,Maison bel-étage,1160,Auderghem,585000,175,3,"MAISON ""Coup de Coeur""  Auderghem  Souverain"
8255524,Maison,1160,Auderghem,535000,4,4,QUARTIER DU TRANSVAAL - MAISON 4 CHAMBRES - PATIO SUD-EST
8231620,Maison,1160,Auderghem,575000,150,4,Lumineuse maison dans le quartier du vieux Sainte-Anne
8293609,Maison,1160,Auderghem,995000,282,4,EXCEPTIONNEL ! maison d'architecte (4ch/4sdb - 282m) en inté
8307513,Villa,1160,Auderghem,1590000,285,5,"Lumineuse villa contemporaine - Quartier ""Micara"""
8286781,Maison,1160,Auderghem,620000,236,3,MAISON 3 CH +/- 236M2 + GRAND JARDIN SUD-EST + GARAGE + GREN
8223268,Maison,1160,Auderghem,810000,264,6,située dans une petite rue au calme à proximité des facilité
8223266,Maison,1160,Auderghem,980000,240,4,dans le quartier résidentiel Trois Couleurs/Val Duchesse
8234319,Maison,1160,Auderghem,525000,180,5,Chant d'Oiseau - Maison 4-5 chambres
8159724,Maison,1160,Auderghem,420000,160,3,Charmante maison dans une voie sans issue !
7975942,Maison,1160,Auderghem,799000,350,8,Belle maison 3 façades +/-400M² 8Ch Bureau Garage
7655910,Villa,1160,Auderghem,1350000,450,6,3 COULEURS BELLE VILLA DE CHARME
8234054,Maison,1160,Auderghem,1250000,332,5,Dans un clos en face des Etangs Mellaerts
8220781,Maison,1160,Auderghem,980000,240,4,Val Duchesse / Trois couleurs - Visite virtuelle + Vidéo dis
8017426,Villa,1160,Auderghem,980000,240,4,"Villa de caractère - Quartier ""Trois couleurs"""
8064676,Villa,1160,Auderghem,2950000,420,5,VAL DUCHESSE - SAINTE ANNE (maison + terrain constructible)
8179980,Maison,1160,Auderghem,390000,115,3,"Maison 3ch, jardin et garage"
8307036,Maison,1160,Auderghem,498000,210,4,"Auderghem, charmante maison  de famille"
8099536,Maison,1160,Auderghem,1250000,332,4,Auderghem I Val Duchesse
8300721,Maison,1160,Auderghem,770000,4,4,Lumineuse villa proche de Val Duchesse
8248433,Maison,1160,Auderghem,550000,175,4,WSP - CHANT D'OISEAU - VILLA 3 FACADES DE +/-175M² AVEC 3CH/
7996330,Maison,1160,Auderghem,625000,225,6,Très belle maison - immeuble de rapport avec gros potentiels
8032896,Villa,1160,Auderghem,1350000,450,6,Auderghem - Villa de caractère 6 chambres avec jardin & gar
8074416,Maison bel-étage,1160,Auderghem,649000,210,4,OFFRE ACCEPTEE / PARC DES PRINCES : +- 210m² / 3 façades
8179929,Villa,1160,Auderghem,995000,282,4,Villa d'exception au coeur d'Auderghem
8274568,Maison,1160,Auderghem,799000,246,4,DUPLEX PENTHOUSE 3CH/1BUR/2SDB/1SDD DE +/-246M AVEC GARAGE T
8190336,Bien exceptionnel,1160,Auderghem,1360000,4,4,Alchimie de modernité et d'Art Déco
8230196,Immeuble à appartements,1160,Auderghem,675000,263,4,"OPTION Petit immeuble avec 3 appartements, garage et jardin"
8269662,Maison,1160,Auderghem,349000,120,4,DEJA VENDU - CONTACTEZ-NOUS POUR ETRE EN PRIORIT SUR NOS BIE
8246731,Villa,1950,Kraainem,1795000,400,5,Etat impeccable - Espaces parfaits
